,Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Stops,Equipment,Airport ID_x,Name_x,City,Country,IATA_x,ICAO_x,source_latitude,source_longitude,Altitude,TimeZone_x,DST_x,Tz Database Time Zone_x,Continent,Airport ID_y,Name_y,Destination City,Destination Country,IATA_y,ICAO_y,destination_latitude,destination_longitude,Destination Altitude,TimeZone_y,DST_y,Tz Database Time Zone_y,Destination Continent,Routes
1997,IB,2822,BCN,1218,PRG,1587,Y,0.0,320 319,1218.0,Barcelona International Airport,Barcelona,Spain,BCN,LEBL,41.2971,2.07846,12.0,1,E,Europe/Madrid,Europe,1587.0,Václav Havel Airport Prague,Prague,Slovenia,PRG,LKPR,50.1008,14.26,1247.0,1,E,Europe/Prague,Europe,94
2013,KL,3090,AMS,580,PRG,1587,Y,0.0,F70 EMJ 737,580.0,Amsterdam Airport Schiphol,Amsterdam,Netherlands,AMS,EHAM,52.308601,4.76389,-11.0,1,E,Europe/Amsterdam,Europe,1587.0,Václav Havel Airport Prague,Prague,Slovenia,PRG,LKPR,50.1008,14.26,1247.0,1,E,Europe/Prague,Europe,95
2021,UA,5209,BRU,302,PRG,1587,Y,0.0,DH4,302.0,Brussels Airport,Brussels,Belgium,BRU,EBBR,50.90140152,4.48443985,184.0,1,E,Europe/Brussels,Europe,1587.0,Václav Havel Airport Prague,Prague,Slovenia,PRG,LKPR,50.1008,14.26,1247.0,1,E,Europe/Prague,Europe,52
2024,AF,137,LYS,1335,PRG,1587,Y,0.0,E90 CRK,1335.0,Lyon Saint-Exupéry Airport,Lyon,France,LYS,LFLL,45.725556,5.081111,821.0,1,E,Europe/Paris,Europe,1587.0,Václav Havel Airport Prague,Prague,Slovenia,PRG,LKPR,50.1008,14.26,1247.0,1,E,Europe/Prague,Europe,24
2038,LX,4559,BSL,1423,PRG,1587,Y,0.0,AR1,1423.0,EuroAirport Basel-Mulhouse-Freiburg Airport,Mulhouse,France,BSL,LFSB,47.59,7.5291667,885.0,1,E,Europe/Paris,Europe,1587.0,Václav Havel Airport Prague,Prague,Slovenia,PRG,LKPR,50.1008,14.26,1247.0,1,E,Europe/Prague,Europe,19
2047,AZ,596,CDG,1382,PRG,1587,Y,0.0,321 320 32A,1382.0,Charles de Gaulle International Airport,Paris,France,CDG,LFPG,49.012798,2.55,392.0,1,E,Europe/Paris,Europe,1587.0,Václav Havel Airport Prague,Prague,Slovenia,PRG,LKPR,50.1008,14.26,1247.0,1,E,Europe/Prague,Europe,77
2056,IB,2822,FCO,1555,PRG,1587,Y,0.0,320,1555.0,Leonardo da VinciFiumicino Airport,Rome,Italy,FCO,LIRF,41.8002778,12.2388889,13.0,1,E,Europe/Rome,Europe,1587.0,Václav Havel Airport Prague,Prague,Slovenia,PRG,LKPR,50.1008,14.26,1247.0,1,E,Europe/Prague,Europe,29
2062,ET,2220,FRA,340,PRG,1587,Y,0.0,321,340.0,Frankfurt am Main Airport,Frankfurt,Germany,FRA,EDDF,50.033333,8.570556,364.0,1,E,Europe/Berlin,Europe,1587.0,Václav Havel Airport Prague,Prague,Slovenia,PRG,LKPR,50.1008,14.26,1247.0,1,E,Europe/Prague,Europe,90
2068,OK,1946,HEL,421,PRG,1587,Y,0.0,319 320,421.0,Helsinki Vantaa Airport,Helsinki,Finland,HEL,EFHK,60.31719971,24.9633007,179.0,2,E,Europe/Helsinki,Europe,1587.0,Václav Havel Airport Prague,Prague,Slovenia,PRG,LKPR,50.1008,14.26,1247.0,1,E,Europe/Prague,Europe,48
2070,AA,24,LHR,507,PRG,1587,Y,0.0,320,507.0,London Heathrow Airport,London,United Kingdom,LHR,EGLL,51.4706,-0.461941,83.0,0,E,Europe/London,Europe,1587.0,Václav Havel Airport Prague,Prague,Slovenia,PRG,LKPR,50.1008,14.26,1247.0,1,E,Europe/Prague,Europe,94
2086,AZ,596,PSA,1562,PRG,1587,Y,0.0,320,1562.0,Pisa International Airport,Pisa,Italy,PSA,LIRP,43.683899,10.3927,6.0,1,E,Europe/Rome,Europe,1587.0,Václav Havel Airport Prague,Prague,Slovenia,PRG,LKPR,50.1008,14.26,1247.0,1,E,Europe/Prague,Europe,8
2094,AZ,596,VCE,1551,PRG,1587,Y,0.0,320,1551.0,Venice Marco Polo Airport,Venice,Italy,VCE,LIPZ,45.505299,12.3519,7.0,1,E,Europe/Rome,Europe,1587.0,Václav Havel Airport Prague,Prague,Slovenia,PRG,LKPR,50.1008,14.26,1247.0,1,E,Europe/Prague,Europe,23
2095,OS,491,VIE,1613,PRG,1587,Y,0.0,100 DH4 F70,1613.0,Vienna International Airport,Vienna,Austria,VIE,LOWW,48.11029816,16.56970024,600.0,1,E,Europe/Vienna,Europe,1587.0,Václav Havel Airport Prague,Prague,Slovenia,PRG,LKPR,50.1008,14.26,1247.0,1,E,Europe/Prague,Europe,127
2124,OK,1946,SOF,1194,PRG,1587,Y,0.0,319 E90,1194.0,Sofia Airport,Sofia,Bulgaria,SOF,LBSF,42.69669342,23.41143608,1742.0,2,E,Europe/Sofia,Europe,1587.0,Václav Havel Airport Prague,Prague,Slovenia,PRG,LKPR,50.1008,14.26,1247.0,1,E,Europe/Prague,Europe,7
2133,OK,1946,MLA,1606,PRG,1587,Y,0.0,320,1606.0,Malta International Airport,Malta,Malta,MLA,LMML,35.857498,14.4775,300.0,1,E,Europe/Malta,Europe,1587.0,Václav Havel Airport Prague,Prague,Slovenia,PRG,LKPR,50.1008,14.26,1247.0,1,E,Europe/Prague,Europe,11
2139,OK,1946,MSQ,2954,PRG,1587,Y,0.0,E75 E95 733,2954.0,Minsk National Airport,Minsk 2,Belarus,MSQ,UMMS,53.88249969,28.03070068,670.0,3,E,Europe/Minsk,Europe,1587.0,Václav Havel Airport Prague,Prague,Slovenia,PRG,LKPR,50.1008,14.26,1247.0,1,E,Europe/Prague,Europe,8
2145,DL,2009,BTS,1745,PRG,1587,Y,0.0,AT4,1745.0,M. R. tefánik Airport,Bratislava,Slovakia,BTS,LZIB,48.17020035,17.21269989,436.0,1,E,Europe/Bratislava,Europe,1587.0,Václav Havel Airport Prague,Prague,Slovenia,PRG,LKPR,50.1008,14.26,1247.0,1,E,Europe/Prague,Europe,1
2350,S7,4329,DME,4029,TIV,1743,Y,0.0,738,4029.0,Domodedovo International Airport,Moscow,Russia,DME,UUDD,55.40879822,37.90629959,588.0,3,N,Europe/Moscow,Europe,1743.0,Tivat Airport,Tivat,Montenegro,TIV,LYTV,42.40470123,18.72330093,20.0,1,E,Europe/Podgorica,Europe,19
2421,GF,2638,LCA,1197,ATH,3941,Y,0.0,320,1197.0,Larnaca International Airport,Larnaca,Cyprus,LCA,LCLK,34.87509918,33.62490082,8.0,2,E,Asia/Nicosia,Europe,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,8
2422,US,5265,LCA,1197,ATH,3941,Y,0.0,320,1197.0,Larnaca International Airport,Larnaca,Cyprus,LCA,LCLK,34.87509918,33.62490082,8.0,2,E,Asia/Nicosia,Europe,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,8
2426,A3,96,OSL,644,ATH,3941,Y,0.0,73W 73G,644.0,Oslo Lufthavn,Oslo,Norway,OSL,ENGM,60.121,11.0502,681.0,1,E,Europe/Oslo,Europe,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,18
2430,IB,2822,BCN,1218,ATH,3941,Y,0.0,320,1218.0,Barcelona International Airport,Barcelona,Spain,BCN,LEBL,41.2971,2.07846,12.0,1,E,Europe/Madrid,Europe,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,94
2431,OA,3776,BCN,1218,ATH,3941,Y,0.0,320 321,1218.0,Barcelona International Airport,Barcelona,Spain,BCN,LEBL,41.2971,2.07846,12.0,1,E,Europe/Madrid,Europe,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,94
2436,LH,3320,DUS,345,ATH,3941,Y,0.0,320,345.0,Düsseldorf Airport,Duesseldorf,Germany,DUS,EDDL,51.289501,6.76678,147.0,1,E,Europe/Berlin,Europe,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,45
2441,US,5265,MUC,346,ATH,3941,Y,0.0,320,346.0,Munich Airport,Munich,Germany,MUC,EDDM,48.353802,11.7861,1487.0,1,E,Europe/Berlin,Europe,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,84
2443,LH,3320,TXL,351,ATH,3941,Y,0.0,320,351.0,Berlin-Tegel Airport,Berlin,Germany,TXL,EDDT,52.5597,13.2877,122.0,1,E,Europe/Berlin,Europe,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,43
2449,US,5265,BRU,302,ATH,3941,Y,0.0,321 320,302.0,Brussels Airport,Brussels,Belgium,BRU,EBBR,50.90140152,4.48443985,184.0,1,E,Europe/Brussels,Europe,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,52
2452,OA,3776,LYS,1335,ATH,3941,Y,0.0,320,1335.0,Lyon Saint-Exupéry Airport,Lyon,France,LYS,LFLL,45.725556,5.081111,821.0,1,E,Europe/Paris,Europe,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,24
2467,OA,3776,CDG,1382,ATH,3941,Y,0.0,321 320,1382.0,Charles de Gaulle International Airport,Paris,France,CDG,LFPG,49.012798,2.55,392.0,1,E,Europe/Paris,Europe,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,77
2468,US,5265,CDG,1382,ATH,3941,Y,0.0,321,1382.0,Charles de Gaulle International Airport,Paris,France,CDG,LFPG,49.012798,2.55,392.0,1,E,Europe/Paris,Europe,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,77
2470,OA,3776,CFU,1460,ATH,3941,Y,0.0,DH4 320,1460.0,Ioannis Kapodistrias International Airport,Kerkyra/corfu,Greece,CFU,LGKR,39.60189819,19.9116993,6.0,2,E,Europe/Athens,Europe,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,1
2476,OA,3776,FCO,1555,ATH,3941,Y,0.0,320,1555.0,Leonardo da VinciFiumicino Airport,Rome,Italy,FCO,LIRF,41.8002778,12.2388889,13.0,1,E,Europe/Rome,Europe,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,29
2478,US,5265,FCO,1555,ATH,3941,Y,0.0,320,1555.0,Leonardo da VinciFiumicino Airport,Rome,Italy,FCO,LIRF,41.8002778,12.2388889,13.0,1,E,Europe/Rome,Europe,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,29
2485,OA,3776,HER,1452,ATH,3941,Y,0.0,321 DH4 320,1452.0,Heraklion International Nikos Kazantzakis Airport,Heraklion,Greece,HER,LGIR,35.33969879,25.18029976,115.0,2,E,Europe/Athens,Europe,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,8
2487,OA,3776,JMK,1468,ATH,3941,Y,0.0,320 DH4,1468.0,Mikonos Airport,Mykonos,Greece,JMK,LGMK,37.43510056,25.34810066,405.0,2,E,Europe/Athens,Europe,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,1
2489,OA,3776,JTR,1479,ATH,3941,Y,0.0,321 320 DH4 319,1479.0,Santorini Airport,Thira,Greece,JTR,LGSR,36.39920044,25.47929955,127.0,2,E,Europe/Athens,Europe,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,3
2490,US,5265,JTR,1479,ATH,3941,Y,0.0,321,1479.0,Santorini Airport,Thira,Greece,JTR,LGSR,36.39920044,25.47929955,127.0,2,E,Europe/Athens,Europe,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,3
2492,OA,3776,KGS,1458,ATH,3941,Y,0.0,320 DH4,1458.0,Kos Airport,Kos,Greece,KGS,LGKO,36.79330063,27.0916996,412.0,2,E,Europe/Athens,Europe,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,1
2494,OA,3776,KVA,1462,ATH,3941,Y,0.0,DH4,1462.0,Alexander the Great International Airport,Kavala,Greece,KVA,LGKV,40.91329956,24.61919975,18.0,2,E,Europe/Athens,Europe,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,1
2496,AA,24,LHR,507,ATH,3941,Y,0.0,767 320,507.0,London Heathrow Airport,London,United Kingdom,LHR,EGLL,51.4706,-0.461941,83.0,0,E,Europe/London,Europe,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,94
2498,OA,3776,LHR,507,ATH,3941,Y,0.0,321,507.0,London Heathrow Airport,London,United Kingdom,LHR,EGLL,51.4706,-0.461941,83.0,0,E,Europe/London,Europe,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,94
2499,US,5265,LHR,507,ATH,3941,Y,0.0,321,507.0,London Heathrow Airport,London,United Kingdom,LHR,EGLL,51.4706,-0.461941,83.0,0,E,Europe/London,Europe,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,94
2501,OA,3776,MAD,1229,ATH,3941,Y,0.0,320,1229.0,Adolfo Suárez MadridBarajas Airport,Madrid,Spain,MAD,LEMD,40.471926,-3.56264,1998.0,1,E,Europe/Madrid,Europe,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,69
2503,OA,3776,MAN,478,ATH,3941,Y,0.0,320,478.0,Manchester Airport,Manchester,United Kingdom,MAN,EGCC,53.35369873,-2.274950027,257.0,0,E,Europe/London,Europe,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,21
2506,OA,3776,MXP,1524,ATH,3941,Y,0.0,320,1524.0,Malpensa International Airport,Milano,Italy,MXP,LIMC,45.6306,8.72811,768.0,1,E,Europe/Rome,Europe,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,22
2512,OA,3776,RHO,1472,ATH,3941,Y,0.0,320 DH4,1472.0,Diagoras Airport,Rhodos,Greece,RHO,LGRP,36.40539932,28.08620071,17.0,2,E,Europe/Athens,Europe,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,3
2515,LH,3320,SKG,1486,ATH,3941,Y,0.0,321,1486.0,Thessaloniki Macedonia International Airport,Thessaloniki,Greece,SKG,LGTS,40.5196991,22.97089958,22.0,2,E,Europe/Athens,Europe,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,13
2516,OA,3776,SKG,1486,ATH,3941,Y,0.0,320 321 DH4,1486.0,Thessaloniki Macedonia International Airport,Thessaloniki,Greece,SKG,LGTS,40.5196991,22.97089958,22.0,2,E,Europe/Athens,Europe,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,13
2518,US,5265,SKG,1486,ATH,3941,Y,0.0,320,1486.0,Thessaloniki Macedonia International Airport,Thessaloniki,Greece,SKG,LGTS,40.5196991,22.97089958,22.0,2,E,Europe/Athens,Europe,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,13
2523,AZ,596,VCE,1551,ATH,3941,Y,0.0,320,1551.0,Venice Marco Polo Airport,Venice,Italy,VCE,LIPZ,45.505299,12.3519,7.0,1,E,Europe/Rome,Europe,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,23
2525,OS,491,VIE,1613,ATH,3941,Y,0.0,321 320,1613.0,Vienna International Airport,Vienna,Austria,VIE,LOWW,48.11029816,16.56970024,600.0,1,E,Europe/Vienna,Europe,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,127
2553,OA,3776,JKH,1450,ATH,3941,Y,0.0,DH4 319,1450.0,Chios Island National Airport,Chios,Greece,JKH,LGHI,38.34320068,26.1406002,15.0,2,E,Europe/Athens,Europe,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,1
2556,OA,3776,SMI,1476,ATH,3941,Y,0.0,DH4,1476.0,Samos Airport,Samos,Greece,SMI,LGSM,37.68999863,26.9116993,19.0,2,E,Europe/Athens,Europe,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,1
2560,OA,3776,AXD,1446,ATH,3941,Y,0.0,320 DH4 321,1446.0,Dimokritos Airport,Alexandroupolis,Greece,AXD,LGAL,40.85589981,25.95630074,24.0,2,E,Europe/Athens,Europe,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,1
2563,OA,3776,CHQ,1474,ATH,3941,Y,0.0,320 DH4,1474.0,Chania International Airport,Chania,Greece,CHQ,LGSA,35.53170013,24.14970016,490.0,2,E,Europe/Athens,Europe,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,3
2565,OA,3776,EFL,1455,ATH,3941,Y,0.0,DH4,1455.0,Kefallinia Airport,Keffallinia,Greece,EFL,LGKF,38.12009811,20.50049973,59.0,2,E,Europe/Athens,Europe,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,1
2568,OA,3776,IOA,1451,ATH,3941,Y,0.0,DH4,1451.0,Ioannina Airport,Ioannina,Greece,IOA,LGIO,39.69639969,20.82250023,1558.0,2,E,Europe/Athens,Europe,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,1
2586,OA,3776,LXS,1465,ATH,3941,Y,0.0,DH4,1465.0,Limnos Airport,Limnos,Greece,LXS,LGLM,39.917099,25.23629951,14.0,2,E,Europe/Athens,Europe,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,1
2588,OA,3776,MJT,1469,ATH,3941,Y,0.0,320 DH4,1469.0,Mytilene International Airport,Mytilini,Greece,MJT,LGMT,39.05670166,26.59830093,60.0,2,E,Europe/Athens,Europe,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,1
2593,OA,3776,MRS,1353,ATH,3941,Y,0.0,320,1353.0,Marseille Provence Airport,Marseille,France,MRS,LFML,43.43927192,5.221424103,74.0,1,E,Europe/Paris,Europe,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,22
2602,OA,3776,SKU,1482,ATH,3941,Y,0.0,DH4,1482.0,Skiros Airport,Skiros,Greece,SKU,LGSY,38.96760178,24.48719978,44.0,2,E,Europe/Athens,Europe,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,1
2638,OA,3776,ATH,3941,CFU,1460,Y,0.0,DH4 320,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,1460.0,Ioannis Kapodistrias International Airport,Kerkyra/corfu,Greece,CFU,LGKR,39.60189819,19.9116993,6.0,2,E,Europe/Athens,Europe,33
2682,LX,4559,ZRH,1678,HER,1452,Y,0.0,320 333,1678.0,Zürich Airport,Zurich,Switzerland,ZRH,LSZH,47.464699,8.54917,1416.0,1,E,Europe/Zurich,Europe,1452.0,Heraklion International Nikos Kazantzakis Airport,Heraklion,Greece,HER,LGIR,35.33969879,25.18029976,115.0,2,E,Europe/Athens,Europe,44
2702,LH,3320,MUC,346,HER,1452,Y,0.0,320,346.0,Munich Airport,Munich,Germany,MUC,EDDM,48.353802,11.7861,1487.0,1,E,Europe/Berlin,Europe,1452.0,Heraklion International Nikos Kazantzakis Airport,Heraklion,Greece,HER,LGIR,35.33969879,25.18029976,115.0,2,E,Europe/Athens,Europe,84
2712,SN,1531,BRU,302,HER,1452,Y,0.0,320,302.0,Brussels Airport,Brussels,Belgium,BRU,EBBR,50.90140152,4.48443985,184.0,1,E,Europe/Brussels,Europe,1452.0,Heraklion International Nikos Kazantzakis Airport,Heraklion,Greece,HER,LGIR,35.33969879,25.18029976,115.0,2,E,Europe/Athens,Europe,52
2723,OA,3776,ATH,3941,HER,1452,Y,0.0,321 DH4 320,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,1452.0,Heraklion International Nikos Kazantzakis Airport,Heraklion,Greece,HER,LGIR,35.33969879,25.18029976,115.0,2,E,Europe/Athens,Europe,33
2730,LH,3320,FRA,340,HER,1452,Y,0.0,320,340.0,Frankfurt am Main Airport,Frankfurt,Germany,FRA,EDDF,50.033333,8.570556,364.0,1,E,Europe/Berlin,Europe,1452.0,Heraklion International Nikos Kazantzakis Airport,Heraklion,Greece,HER,LGIR,35.33969879,25.18029976,115.0,2,E,Europe/Athens,Europe,90
2755,OS,491,VIE,1613,HER,1452,Y,0.0,320,1613.0,Vienna International Airport,Vienna,Austria,VIE,LOWW,48.11029816,16.56970024,600.0,1,E,Europe/Vienna,Europe,1452.0,Heraklion International Nikos Kazantzakis Airport,Heraklion,Greece,HER,LGIR,35.33969879,25.18029976,115.0,2,E,Europe/Athens,Europe,127
2774,W2,18553,VNO,3959,HER,1452,Y,0.0,320,3959.0,Vilnius International Airport,Vilnius,Lithuania,VNO,EYVI,54.634102,25.285801,648.0,2,E,Europe/Vilnius,Europe,1452.0,Heraklion International Nikos Kazantzakis Airport,Heraklion,Greece,HER,LGIR,35.33969879,25.18029976,115.0,2,E,Europe/Athens,Europe,8
2776,W2,18553,TLL,415,HER,1452,Y,0.0,320,415.0,Lennart Meri Tallinn Airport,Tallinn-ulemiste International,Estonia,TLL,EETN,59.41329956,24.83279991,131.0,2,E,Europe/Tallinn,Europe,1452.0,Heraklion International Nikos Kazantzakis Airport,Heraklion,Greece,HER,LGIR,35.33969879,25.18029976,115.0,2,E,Europe/Athens,Europe,11
2800,OA,3776,ATH,3941,KGS,1458,Y,0.0,320 DH4,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,1458.0,Kos Airport,Kos,Greece,KGS,LGKO,36.79330063,27.0916996,412.0,2,E,Europe/Athens,Europe,33
2854,OA,3776,ATH,3941,RHO,1472,Y,0.0,320 DH4,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,1472.0,Diagoras Airport,Rhodos,Greece,RHO,LGRP,36.40539932,28.08620071,17.0,2,E,Europe/Athens,Europe,33
2875,OA,3776,SKG,1486,RHO,1472,Y,0.0,320,1486.0,Thessaloniki Macedonia International Airport,Thessaloniki,Greece,SKG,LGTS,40.5196991,22.97089958,22.0,2,E,Europe/Athens,Europe,1472.0,Diagoras Airport,Rhodos,Greece,RHO,LGRP,36.40539932,28.08620071,17.0,2,E,Europe/Athens,Europe,13
2882,OS,491,VIE,1613,RHO,1472,Y,0.0,320,1613.0,Vienna International Airport,Vienna,Austria,VIE,LOWW,48.11029816,16.56970024,600.0,1,E,Europe/Vienna,Europe,1472.0,Diagoras Airport,Rhodos,Greece,RHO,LGRP,36.40539932,28.08620071,17.0,2,E,Europe/Athens,Europe,127
2920,A3,96,ARN,737,SKG,1486,Y,0.0,736,737.0,Stockholm-Arlanda Airport,Stockholm,Sweden,ARN,ESSA,59.65190125,17.91860008,137.0,1,E,Europe/Stockholm,Europe,1486.0,Thessaloniki Macedonia International Airport,Thessaloniki,Greece,SKG,LGTS,40.5196991,22.97089958,22.0,2,E,Europe/Athens,Europe,39
2928,LH,3320,DUS,345,SKG,1486,Y,0.0,321,345.0,Düsseldorf Airport,Duesseldorf,Germany,DUS,EDDL,51.289501,6.76678,147.0,1,E,Europe/Berlin,Europe,1486.0,Thessaloniki Macedonia International Airport,Thessaloniki,Greece,SKG,LGTS,40.5196991,22.97089958,22.0,2,E,Europe/Athens,Europe,45
2933,LH,3320,MUC,346,SKG,1486,Y,0.0,320,346.0,Munich Airport,Munich,Germany,MUC,EDDM,48.353802,11.7861,1487.0,1,E,Europe/Berlin,Europe,1486.0,Thessaloniki Macedonia International Airport,Thessaloniki,Greece,SKG,LGTS,40.5196991,22.97089958,22.0,2,E,Europe/Athens,Europe,84
2934,US,5265,MUC,346,SKG,1486,Y,0.0,320,346.0,Munich Airport,Munich,Germany,MUC,EDDM,48.353802,11.7861,1487.0,1,E,Europe/Berlin,Europe,1486.0,Thessaloniki Macedonia International Airport,Thessaloniki,Greece,SKG,LGTS,40.5196991,22.97089958,22.0,2,E,Europe/Athens,Europe,84
2942,OA,3776,ATH,3941,SKG,1486,Y,0.0,320 321 DH4,3941.0,Eleftherios Venizelos International Airport,Athens,Greece,ATH,LGAV,37.93640137,23.94449997,308.0,2,E,Europe/Athens,Europe,1486.0,Thessaloniki Macedonia International Airport,Thessaloniki,Greece,SKG,LGTS,40.5196991,22.97089958,22.0,2,E,Europe/Athens,Europe,33
